"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Zratio","Xratio"
23,"normal",24,0.00344693436628317,0.001411250546167,0.00182231392529699,"matcher",0,"reality",0,0,23,0.045208282768726,0.0854292884469037,0.529189503864638,1.88968222668262
23,"normal",25,0.0565611069394253,0.0812420987901383,0.0421947626077075,"director",1,"fear",0,0,23,0.669264310505241,1.61588227562606,0.414178879612959,2.41441572524045
23,"normal",26,0.00165421049428332,0.00145070573806006,0.00186403817633052,"matcher",1,"freedom",0,0,23,0.0285460725426674,0.0493217483162881,0.578772519571053,1.72779454135302
23,"normal",27,0.242080088084406,0.273359189299159,0.0410146827811697,"director",0,"reality",1,0,23,0.693440906703472,2.66534899175167,0.260168896774655,3.84365699511786
23,"normal",28,0.00354077001062066,0.00206062590429192,0.00278163838608669,"matcher",0,"envy",0,0,23,0.0405465066432951,0.0762666687369351,0.531641244003344,1.88096768503105
23,"normal",29,0.0864629764211495,0.24598700085896,0.0398370974851294,"director",1,"anger",0,0,23,0.818874776363373,2.45236368104815,0.333912454621486,2.99479694800115
23,"normal",30,0.00384975589175025,0.016302026071291,0.00220510644607187,"matcher",1,"reality",0,0,23,0.0295905768871309,0.0585564374923703,0.505334309160909,1.97888799923454
23,"normal",31,0.18775744065184,0.28256363230046,0.0400602572832096,"director",1,"death",0,0,23,0.986097810789943,2.27935238555074,0.432621922367516,2.31148711680517
23,"normal",32,0.00125243599437815,0.00300996564922156,0.00140550010275486,"matcher",1,"death",0,0,23,0.0160611867904662,0.0360143855214123,0.445965870524629,2.24232405682437
23,"normal",33,0.211017917928892,0.310713672320843,0.0570817604383639,"director",1,"luck",1,1,23,2.31209331005812,2.85921618304565,0.808645853282513,1.23663529088875
23,"normal",34,0.00449982545765234,0.000995930696898929,0.00226675654721073,"matcher",1,"luxury",0,0,23,0.0131940990686417,0.0275630876421931,0.478687266097301,2.08904658808437
23,"normal",35,0.205328909581554,0.341943612256795,0.0502665132472227,"director",1,"luxury",0,0,23,1.6592664597556,4.79517390020192,0.34602842238646,2.88993601480272
23,"normal",36,0.00356320427993512,0.00189438629719603,0.00175975133287215,"matcher",0,"envy",0,0,23,0.039604701101781,0.0817120671272282,0.484686075070348,2.06319110747066
23,"normal",37,0.182833359942851,0.328614241874689,0.059118783942268,"director",0,"envy",0,0,23,2.30789042031392,4.85275481827557,0.475583561654993,2.10267990870012
23,"normal",38,0.00364801759376516,0.00248248791334283,0.00199087454894514,"matcher",1,"fear",0,0,23,0.0221551358699798,0.0333278626203535,0.66476317795578,1.50429511314858
23,"normal",39,0.062544639139198,0.256279046471519,0.0207551897505975,"director",1,"anger",0,0,23,0.363062657415867,1.09319716319442,0.332110866767131,3.01104269707976
23,"normal",40,0.000973201975443357,0.00246061343990811,0.00186725662908003,"matcher",1,"anger",0,0,23,0.0150815993547442,0.0238420218229294,0.63256377612405,1.58086826616498
23,"normal",41,0.20839744933076,0.324616434983448,0.0666228051475084,"director",1,"luxury",0,0,23,0.849425664171576,2.27264455140539,0.373760896153468,2.67550728364423
23,"normal",42,0.00229416614006573,0.00131780016281959,0.00142687841814061,"matcher",0,"freedom",0,0,23,0.0494878739118573,0.0701252520084377,0.705706895797006,1.41701888695678
23,"normal",43,0.198518186389256,0.335676631081037,0.0599681063806297,"director",1,"luxury",0,0,23,0.908593409694731,2.39708442986012,0.379041054364428,2.63823664609838
23,"normal",44,0.00191982621146313,0.00206056399286008,0.00168278698711716,"matcher",1,"luxury",0,0,23,0.0191509723663327,0.0372589081525801,0.513997143660436,1.94553610333024
23,"normal",45,0.157472513993122,0.289256924028878,0.0573468093160702,"director",1,"strength",0,0,23,0.278205487877131,2.37093467451632,0.117340005554512,8.52224265095534
23,"normal",46,0.00144728059155422,0.00335318162540077,0.000998351114928644,"matcher",1,"strength",0,0,23,0.0103535950183869,0.0188529714941977,0.549175763702469,1.82091065574004
23,"normal",47,0.239573323812855,0.323170480432888,0.0265069003731713,"director",1,"reality",0,0,23,0.398695044219494,1.66933814436197,0.238834202384968,4.18700500185538
23,"normal",48,0.00440745129890099,0.00302475027956717,0.00259168195984415,"matcher",0,"envy",0,0,23,0.0385886877775194,0.0845086611807343,0.456624057680807,2.18998535705499
23,"normal",49,0.218130226811642,0.263608369912585,0.0470812134721754,"director",1,"reality",0,0,23,0.371015325188637,1.32307397574186,0.280419184407738,3.56608982410407
23,"normal",50,0.00825142575979801,0.00239814448146541,0.00196423637638647,"matcher",1,"fear",0,0,23,0.0219788402318954,0.052850864827633,0.415865290068134,2.40462482414958
23,"normal",51,0.099403848116854,0.173202343416718,0.0244063465008312,"director",1,"war",1,1,23,0.777211606502533,1.74450029432774,0.445521052091333,2.24456284457462
23,"normal",52,0.00156777083164724,0.0056839804600801,0.00258709297321618,"matcher",0,"freedom",0,0,23,0.0232533514499661,0.0460309311747551,0.505167956774226,1.97953964931891
23,"normal",53,0.214241768141164,0.366201314962746,0.0709458320616767,"director",0,"envy",0,0,23,1.13002389483154,2.53855414967984,0.44514468796108,2.24646059370124
23,"normal",54,0.00332960170983824,0.00331664784811122,0.0014329908216442,"matcher",1,"strength",0,0,23,0.0204308778047564,0.0371862389147281,0.549420387783947,1.8200999129891
23,"normal",55,0.144369345222244,0.283717378043942,0.0571648764978619,"director",1,"strength",0,0,23,0.419013564009219,1.80293252319097,0.232406681126155,4.30280229102871
23,"normal",56,0.00214843653241157,0.000896143268842516,0.00241440736066888,"matcher",1,"strength",0,0,23,0.0176996737718583,0.0265855640172962,0.66576258304481,1.50203695050957
23,"normal",57,0.188910558948361,0.316442915545667,0.0739909698422036,"director",1,"luxury",0,0,23,0.661457519978285,1.82826651632786,0.361794910135338,2.76399687222224
23,"normal",58,0.00647056762996582,0.00426830918175685,0.00415551506547044,"matcher",0,"envy",0,0,23,0.0674562156200412,0.16434334218502,0.410459071375693,2.43629650247077
23,"normal",59,0.0894649812899185,0.221310445437877,0.0307349908714421,"director",1,"fear",0,0,23,0.494177289307118,0.482728533446789,1.02371675810954,0.976832695253192
23,"normal",60,0.00170940534847627,0.00141693410417116,0.00110292252265627,"matcher",1,"strength",0,0,23,0.0252071917057039,0.0294731259346008,0.855260204215776,1.16923480722097
23,"normal",61,0.10304861104028,0.198921556535344,0.0239077474602442,"director",1,"anger",0,0,23,0.397792108356953,1.31689534336328,0.302068125885396,3.31051148501314
23,"normal",62,0.00411171404152514,0.00307027779243123,0.000970434079269288,"matcher",1,"luxury",0,0,23,0.0182772427797321,0.173370756208896,0.105422870496738,9.48560777455723
23,"normal",63,0.223152141883071,0.283739101864081,0.0580815511233081,"director",1,"luck",0,0,23,1.5000607566908,2.55671362578869,0.586714421810955,1.70440671445129
23,"normal",64,0.0211133765422684,0.229865582887926,0.134113060366517,"matcher",1,"luxury",0,0,23,0.701358363032341,0.340395987033844,2.06041901123414,0.485338173714979
23,"normal",65,0.159765913963284,0.243631755023348,0.0870318276771278,"director",1,"strength",0,0,23,0.440584346652031,2.31153233349323,0.190602718494623,5.24651488655556
23,"normal",66,0.00209455229121215,0.000593071486485224,0.00157384061134657,"matcher",1,"anger",0,0,23,0.0162206739187239,0.0259127616882328,0.625972411350113,1.59751449403844
23,"normal",67,0.19051918285289,0.298637964807113,0.0770689072971759,"director",1,"envy",0,0,23,1.09178120829165,2.98321649245918,0.365974514773366,2.73243070113574
23,"normal",68,0.00147277196706165,0.00100255298694328,0.000772097922218955,"matcher",1,"fear",0,0,23,0.0114541128277779,0.0167378485202789,0.684324082267834,1.4612959355252
23,"normal",69,0.347245252321615,0.278858160423793,0.0719130410834288,"director",1,"luck",0,0,23,0.804767405614256,1.61100685596466,0.499543128965995,2.00182915551236
23,"normal",70,0.00104517069050493,0.00204087861573131,0.00143036764661668,"matcher",1,"death",0,0,23,0.024642065167427,0.0177569766528904,1.38773990917062,0.720596124238904
23,"normal",71,0.130233172121587,0.221472878753572,0.0693897926859153,"director",1,"war",0,0,23,0.653697393834591,1.49476796404633,0.43732365795761,2.28663595441007
23,"normal",72,0.012662578303943,0.00571778601673362,0.0025286444679249,"matcher",1,"luck",0,0,23,0.0324727743864057,0.128895863890648,0.251930305645453,3.96935175162023
23,"normal",73,0.179259247014919,0.270597009839907,0.072653891966874,"director",0,"death",0,0,23,1.26831279322505,2.5468027703464,0.498001968582962,2.00802419083894
24,"modified",0,0.0806572649641597,0.0973014157200245,0.127198352056391,"director",1,"war",1,0,24,24.7659115791321,10.7224277220666,2.30972986911948,0.432951062100271
24,"modified",1,0.101898585199566,0.0188484763252846,0.0862679219205892,"matcher",1,"death",0,0,24,0.757997008506208,0.699749007821083,1.08324127656358,0.923155368647279
24,"modified",2,0.104200380013558,0.0882639081440429,0.105649055479832,"director",1,"war",0,0,24,8.39707178995013,5.02160447370261,1.67218900531182,0.598018523518236
24,"modified",3,0.115204543445108,0.0754541570803366,0.0322132199104183,"matcher",1,"death",0,0,24,0.591958823613822,1.49982243776321,0.394685936621038,2.53366007555562
24,"modified",4,0.138720829889441,0.363367495191371,0.0487206881712298,"director",1,"freedom",1,1,24,1.41822153038811,3.22292278334498,0.440042044357071,2.2725101222113
24,"modified",5,0.00192264754955792,0.00122744202000548,0.000954402682591541,"matcher",1,"reality",0,0,24,0.0515843629837048,0.0793622285127639,0.649986321583805,1.53849391409242
24,"modified",6,0.118382100935058,0.212409587673799,0.123134042624456,"director",0,"war",0,0,24,8.27717506792396,4.61697053536773,1.79277190627874,0.557795443189258
24,"modified",7,0.0208073491371696,0.00880577756056662,0.00571125381707077,"matcher",0,"luck",0,0,24,0.0433392003178602,0.150870248675346,0.287261409710544,3.48114980361491
24,"modified",8,0.0848673219389014,0.226747295255114,0.123375027597133,"director",1,"anger",1,1,24,7.32411237806082,3.94962499290705,1.85438171755897,0.539263297589213
24,"modified",9,0.0345164745099353,0.0224582972170394,0.00906508123455751,"matcher",1,"fear",0,0,24,0.191598415374756,0.436095401644706,0.439349772210747,2.27609085801533
24,"modified",10,0.205984137610286,0.304769425460147,0.0818694029328135,"director",0,"freedom",0,0,24,5.50145701691508,12.0982380853966,0.454732083968138,2.19909708431761
24,"modified",11,0.00689407679897242,0.0141408898418799,0.00931146225693685,"matcher",1,"strength",0,0,24,0.0671644657850265,0.0736505314707753,0.91193457051532,1.09656989912655
24,"modified",12,0.12862431617274,0.305572172511642,0.0749710743009754,"director",1,"luck",1,1,24,2.72158365696669,4.09838793426752,0.664061992328966,1.50588350417835
24,"modified",13,0.0207408251196113,0.00800987937877192,0.00264868861704933,"matcher",0,"war",0,0,24,0.0462159365415569,0.121709078550339,0.379724644143468,2.63348722666043
24,"modified",14,0.189469099416466,0.179571315528855,0.0538514682583218,"director",1,"death",1,1,24,0.789644107222557,2.62718765065074,0.300566313573744,3.32705281609894
24,"modified",15,0.0587121922258616,0.0162969402670663,0.0124284191233117,"matcher",1,"war",0,0,24,0.119518294930458,0.507093697786331,0.235692723952603,4.24281235003715
24,"modified",16,0.16131427407805,0.102184524800682,0.0944928312902165,"director",1,"fear",1,1,24,1.37251323554665,1.91982532013208,0.714915685898041,1.39876634367569
24,"modified",17,0.00436325180907315,0.00160320663238261,0.00105479776350555,"matcher",1,"fear",0,0,24,0.0318209379911425,0.072090379893779,0.441403388885297,2.26550141023014
24,"modified",18,0.0802731134181365,0.178998211541853,0.216655475331239,"director",1,"envy",1,1,24,1.56838473677635,1.22159902751446,1.28387850796467,0.778889897911991
24,"modified",19,0.000912742358227019,0.0019093804150812,0.00101672950586557,"matcher",1,"fear",0,0,24,0.0143420100212097,0.0308496356010439,0.464900467761907,2.15099805086051
24,"modified",20,0.13653055385681,0.220257730110763,0.143596176699835,"director",1,"war",0,0,24,5.43691853433848,3.07481551170349,1.76820967425338,0.565543789608687
24,"modified",21,0.000663286305144338,0.00180659284616767,0.0011223908000821,"matcher",1,"war",0,0,24,0.014548912644386,0.0209372788667675,0.694880778775824,1.43909578526795
24,"modified",22,0.164853250891535,0.134058867131096,0.178180705458221,"director",1,"envy",0,0,24,1.62013015151024,1.80219948291779,0.898973818862286,1.11237944756341
24,"modified",23,0.00199678765699016,0.000666361472289765,0.000492765614885523,"matcher",1,"fear",0,0,24,0.0114689618349084,0.0221485495567326,0.517819995640396,1.93117301073568
24,"modified",24,0.0936093801446628,0.210291917407949,0.0910254806785054,"director",0,"luck",0,0,24,1.39522141218185,2.32861319184303,0.599164093491017,1.66899186861069
24,"modified",25,0.00103560938265124,0.0017381766946293,0.000759888321801743,"matcher",0,"envy",0,0,24,0.0324939340353019,0.0476697832345957,0.681646356044679,1.46703637616813
24,"modified",26,0.185030315911539,0.196463471751735,0.173728246912983,"director",1,"envy",0,0,24,1.99843294918537,1.31923002004623,1.51484799376786,0.660132240405662
24,"modified",27,0.00753944025694641,0.00125538999182882,0.00175187548949174,"matcher",1,"war",0,0,24,0.0189976543188092,0.0652741938829433,0.291043874902199,3.43590807515202
24,"modified",28,0.201427820961461,0.244669237678969,0.152896237715008,"director",1,"reality",1,1,24,1.54899622499943,2.74593988060951,0.564104201966577,1.77272212565304
24,"modified",29,0.0452147389525044,0.00456882524248108,0.0198623179340054,"matcher",0,"luxury",0,0,24,0.0767559856176376,0.16548439860344,0.463826114518339,2.15598037432293
24,"modified",30,0.140671041112898,0.183809752893097,0.156060639019009,"director",1,"anger",0,0,24,3.09785847365856,2.64039012164903,1.173257863775,0.852327549531577
24,"modified",31,0.00234437805428147,0.00140946866771357,0.0011243684457656,"matcher",0,"luck",0,0,24,0.0231819450855258,0.0487432926893232,0.475592513482447,2.10264033106339
24,"modified",32,0.171650576551842,0.196187034516175,0.0545205178095957,"director",1,"death",0,0,24,0.614303410053253,0.997639775276184,0.615756734321455,1.624017967261
24,"modified",33,0.00642555614736891,0.00443683642198027,0.00167690886710947,"matcher",1,"death",0,0,24,0.0507469624280929,0.101824149489403,0.498378456216562,2.00650727880875
24,"modified",34,0.177954802975505,0.151478606474793,0.0652471626532344,"director",0,"luck",0,0,24,1.24666318297386,2.2624012962915,0.551035391032252,1.81476546928629
24,"modified",35,0.000820358971218545,0.00137582484130909,0.000890891480803873,"matcher",1,"strength",0,0,24,0.0218923687934876,0.0460725426673896,0.475171708050382,2.10450239999131
24,"modified",36,0.143115392714231,0.13827003434204,0.132282701283511,"director",0,"anger",0,0,24,2.93537783622742,3.3366001714021,0.879751149504354,1.136685073459
24,"modified",37,0.0020637857183308,0.000959660227508605,0.000601833492278521,"matcher",1,"fear",0,0,24,0.0158215612173083,0.0323814749717711,0.488599152172684,2.04666748919485
24,"modified",38,0.239688225712763,0.0888206163949904,0.243821624525151,"director",0,"envy",0,0,24,4.42292486876249,5.6984494253993,0.776162871438061,1.28838937908382
24,"modified",39,0.00172792331528045,0.00132106112473026,0.000925347881234341,"matcher",0,"envy",0,0,24,0.0278357565402987,0.0474698096513745,0.586388627734738,1.70535367280752
24,"modified",40,0.205899800924849,0.0673403676156551,0.0568683477667714,"director",1,"fear",0,0,24,0.915078192949295,1.31036648154259,0.698337606951033,1.43197214362554
24,"modified",41,0.00457811306692783,0.000931332251081232,0.000940361821597772,"matcher",1,"luck",0,0,24,0.0190296769142146,0.0472188591957096,0.403010094660306,2.48132742392691
24,"modified",42,0.157189261227177,0.162974152484187,0.145822352123944,"director",1,"war",0,0,24,10.4363894984126,6.69218105822802,1.55949000895322,0.641235271953572
24,"modified",43,0.00615280747003459,0.0014888695146557,0.00138144344302276,"matcher",1,"anger",0,0,24,0.024989187717438,0.0758746415376667,0.329348346311891,3.03629883434425
24,"modified",44,0.223275000407647,0.150245544483661,0.0708275107091543,"director",1,"death",0,0,24,1.08848756551743,1.41776674985886,0.767747985079907,1.30251074497567
